dataset,model,seed,init-lr,dropout,layer-sizes,batch-size,max-attempt-count,max-attempt-filter,onehot-input,output-per-skill,n-heads,acc,auc,prec,recall,f1,mcc,rmse,aic,aicc,bic,log-loss
Synthetic-K5,DKVMN,13,1e 2,0.2,100_50_50_1,32,200,split,true,true,,0.752/0.003,0.827/0.002,0.805/0.002,0.782/0.006,0.793/0.004,0.484/0.005,0.406/0.002,,,,0.493/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,50_50_50_1,32,200,split,,true,,0.752/0.003,0.827/0.002,0.8/0.004,0.79/0.005,0.795/0.003,0.482/0.005,0.406/0.001,,,,0.494/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,50_50_20_100,32,200,split,,,,0.751/0.007,0.826/0.007,0.806/0.013,0.778/0.008,0.792/0.005,0.483/0.017,0.406/0.004,,,,0.494/0.009
Synthetic-K5,DKVMN,42,1e 3,0.2,100_50_50_100,32,200,split,,,,0.754/0.003,0.829/0.002,0.812/0.002,0.775/0.005,0.793/0.004,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,100_20_20_1,32,200,split,true,true,,0.753/0.003,0.828/0.002,0.806/0.003,0.782/0.006,0.794/0.003,0.486/0.005,0.405/0.002,,,,0.492/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_20_20_100,32,200,split,true,,,0.754/0.003,0.829/0.002,0.812/0.003,0.774/0.006,0.793/0.003,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,100_50_20_50,32,200,split,true,,,0.754/0.003,0.829/0.002,0.813/0.004,0.772/0.007,0.792/0.004,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,50_20_50_1,32,200,split,,true,,0.752/0.003,0.827/0.002,0.802/0.004,0.787/0.006,0.794/0.003,0.483/0.006,0.406/0.001,,,,0.494/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,50_20_50_100,32,200,split,,,,0.753/0.003,0.829/0.003,0.812/0.003,0.774/0.008,0.792/0.004,0.49/0.004,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_20_50_100,32,200,split,,,,0.754/0.003,0.829/0.002,0.813/0.004,0.772/0.006,0.792/0.004,0.492/0.006,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,100_50_50_50,32,200,split,true,,,0.753/0.003,0.829/0.003,0.809/0.006,0.777/0.013,0.793/0.005,0.489/0.005,0.405/0.002,,,,0.492/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,100_20_20_100,32,200,split,true,,,0.754/0.003,0.829/0.002,0.812/0.003,0.775/0.004,0.793/0.003,0.491/0.006,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,100_50_50_1,32,200,split,true,true,,0.753/0.003,0.828/0.002,0.802/0.003,0.787/0.008,0.794/0.004,0.484/0.004,0.406/0.002,,,,0.493/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,100_20_50_50,32,200,split,true,,,0.754/0.003,0.829/0.002,0.812/0.003,0.774/0.005,0.792/0.003,0.49/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,50_50_20_1,32,200,split,true,true,,0.752/0.003,0.827/0.002,0.808/0.002,0.777/0.008,0.792/0.004,0.486/0.005,0.406/0.001,,,,0.493/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,100_50_20_1,32,200,split,true,true,,0.752/0.003,0.827/0.002,0.808/0.001,0.776/0.006,0.792/0.004,0.486/0.004,0.406/0.001,,,,0.493/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,100_50_50_50,32,200,split,,,,0.752/0.003,0.828/0.002,0.809/0.007,0.775/0.007,0.792/0.003,0.487/0.007,0.405/0.001,,,,0.492/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,50_50_50_100,32,200,split,true,,,0.754/0.003,0.829/0.003,0.812/0.003,0.774/0.004,0.793/0.003,0.491/0.006,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,100_50_20_100,32,200,split,true,,,0.753/0.003,0.828/0.002,0.808/0.007,0.778/0.007,0.793/0.003,0.488/0.008,0.405/0.001,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,100_20_20_100,32,200,split,,,,0.754/0.003,0.829/0.002,0.811/0.003,0.776/0.008,0.793/0.004,0.49/0.005,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,100_50_20_1,32,200,split,,true,,0.753/0.003,0.827/0.002,0.804/0.004,0.784/0.006,0.794/0.003,0.485/0.005,0.406/0.001,,,,0.493/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,100_50_50_100,32,200,split,true,,,0.754/0.003,0.829/0.002,0.811/0.003,0.775/0.011,0.793/0.005,0.49/0.005,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,100_20_50_50,32,200,split,,,,0.753/0.003,0.829/0.003,0.812/0.003,0.774/0.01,0.792/0.004,0.49/0.004,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,50_50_50_1,32,200,split,,true,,0.753/0.003,0.828/0.002,0.808/0.005,0.778/0.008,0.793/0.004,0.488/0.005,0.405/0.001,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,100_50_20_1,32,200,split,true,true,,0.752/0.002,0.828/0.002,0.805/0.003,0.783/0.005,0.794/0.003,0.485/0.003,0.405/0.001,,,,0.492/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_50_50_50,32,200,split,true,,,0.754/0.003,0.829/0.002,0.813/0.003,0.772/0.006,0.792/0.003,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_20_20_1,32,200,split,true,true,,0.753/0.002,0.828/0.002,0.806/0.002,0.781/0.005,0.793/0.003,0.486/0.004,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,100_50_50_100,32,200,split,true,,,0.754/0.003,0.829/0.002,0.812/0.003,0.774/0.004,0.793/0.003,0.491/0.006,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,50_20_20_100,32,200,split,,,,0.753/0.003,0.829/0.002,0.811/0.009,0.773/0.011,0.792/0.004,0.489/0.008,0.405/0.001,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,100_50_20_50,32,200,split,,,,0.754/0.003,0.829/0.002,0.814/0.003,0.771/0.006,0.792/0.003,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,100_50_20_1,32,200,split,,true,,0.754/0.003,0.829/0.002,0.809/0.003,0.779/0.006,0.793/0.004,0.489/0.005,0.405/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,100_20_50_1,32,200,split,,true,,0.753/0.002,0.828/0.002,0.808/0.004,0.779/0.005,0.793/0.003,0.487/0.006,0.405/0.002,,,,0.492/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_50_50_100,32,200,split,true,,,0.754/0.003,0.829/0.002,0.813/0.003,0.773/0.006,0.792/0.003,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,50_20_20_1,32,200,split,true,true,,0.752/0.003,0.827/0.002,0.806/0.005,0.78/0.004,0.793/0.003,0.485/0.006,0.406/0.001,,,,0.493/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,50_20_20_1,32,200,split,,true,,0.753/0.003,0.828/0.003,0.804/0.005,0.785/0.006,0.794/0.003,0.486/0.006,0.405/0.002,,,,0.492/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,50_50_20_50,32,200,split,true,,,0.753/0.003,0.829/0.002,0.808/0.008,0.779/0.009,0.793/0.003,0.488/0.008,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_50_20_100,32,200,split,,,,0.754/0.003,0.829/0.002,0.813/0.004,0.772/0.007,0.792/0.003,0.492/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,50_20_50_100,32,200,split,,,,0.753/0.003,0.829/0.002,0.807/0.009,0.78/0.01,0.793/0.003,0.487/0.008,0.405/0.001,,,,0.491/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,100_20_20_1,32,200,split,,true,,0.754/0.003,0.829/0.002,0.808/0.004,0.78/0.005,0.794/0.003,0.488/0.005,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,50_20_50_1,32,200,split,true,true,,0.752/0.003,0.827/0.002,0.806/0.004,0.778/0.007,0.792/0.004,0.484/0.007,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,50_20_20_50,32,200,split,true,,,0.754/0.003,0.829/0.002,0.813/0.003,0.773/0.01,0.792/0.005,0.491/0.005,0.405/0.002,,,,0.491/0.004
Synthetic-K5,DKVMN,42,1e 3,0.2,50_50_50_50,32,200,split,,,,0.754/0.003,0.829/0.002,0.812/0.002,0.775/0.005,0.793/0.004,0.492/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,100_50_50_100,32,200,split,true,,,0.753/0.003,0.828/0.002,0.809/0.007,0.776/0.007,0.792/0.003,0.488/0.008,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,50_50_20_100,32,200,split,true,,,0.754/0.003,0.829/0.002,0.812/0.003,0.774/0.004,0.793/0.003,0.491/0.006,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,100_50_20_50,32,200,split,,,,0.753/0.003,0.828/0.002,0.806/0.008,0.781/0.007,0.793/0.002,0.486/0.007,0.405/0.002,,,,0.492/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,100_20_20_50,32,200,split,,,,0.753/0.003,0.828/0.002,0.809/0.009,0.777/0.01,0.793/0.003,0.488/0.009,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_50_20_50,32,200,split,,,,0.754/0.003,0.829/0.002,0.813/0.002,0.772/0.006,0.792/0.004,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,100_50_50_1,32,200,split,,true,,0.753/0.003,0.829/0.002,0.808/0.004,0.78/0.007,0.794/0.003,0.488/0.005,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,50_50_50_100,32,200,split,,,,0.754/0.003,0.829/0.002,0.812/0.003,0.776/0.003,0.793/0.003,0.491/0.006,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,50_50_20_50,32,200,split,,,,0.75/0.011,0.824/0.014,0.805/0.016,0.777/0.006,0.791/0.008,0.481/0.025,0.407/0.007,,,,0.497/0.016
Synthetic-K5,DKVMN,13,1e 3,0.2,100_20_50_100,32,200,split,true,,,0.754/0.003,0.829/0.002,0.812/0.003,0.774/0.006,0.792/0.003,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 3,0.2,100_50_20_50,32,200,split,true,,,0.754/0.003,0.829/0.002,0.812/0.002,0.774/0.005,0.793/0.003,0.491/0.006,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,50_20_50_100,32,200,split,true,,,0.753/0.003,0.828/0.002,0.809/0.008,0.779/0.008,0.793/0.003,0.489/0.008,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,50_50_50_50,32,200,split,true,,,0.754/0.003,0.829/0.002,0.811/0.003,0.775/0.009,0.793/0.004,0.49/0.005,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_50_20_50,32,200,split,true,,,0.754/0.003,0.829/0.002,0.812/0.003,0.773/0.006,0.792/0.003,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,100_20_50_1,32,200,split,true,true,,0.752/0.003,0.828/0.002,0.801/0.004,0.789/0.004,0.795/0.003,0.483/0.006,0.406/0.002,,,,0.493/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,100_20_20_50,32,200,split,true,,,0.753/0.003,0.829/0.002,0.812/0.002,0.773/0.01,0.792/0.005,0.49/0.004,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,100_50_50_1,32,200,split,true,true,,0.752/0.003,0.827/0.002,0.805/0.005,0.782/0.005,0.793/0.003,0.484/0.006,0.406/0.001,,,,0.493/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_20_50_50,32,200,split,,,,0.754/0.003,0.829/0.002,0.813/0.003,0.772/0.006,0.792/0.003,0.492/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,100_20_20_100,32,200,split,true,,,0.753/0.003,0.829/0.002,0.812/0.003,0.774/0.009,0.792/0.004,0.49/0.004,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,50_20_20_1,32,200,split,,true,,0.752/0.003,0.827/0.002,0.808/0.004,0.778/0.008,0.792/0.004,0.486/0.006,0.406/0.002,,,,0.493/0.003
Synthetic-K5,DKVMN,13,1e 2,0.2,50_50_50_100,32,200,split,,,,0.752/0.006,0.826/0.007,0.808/0.008,0.775/0.007,0.791/0.006,0.486/0.013,0.406/0.004,,,,0.494/0.008
Synthetic-K5,DKVMN,42,1e 2,0.2,50_20_50_50,32,200,split,true,,,0.753/0.003,0.828/0.002,0.807/0.009,0.781/0.009,0.794/0.003,0.487/0.008,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,100_50_20_50,32,200,split,true,,,0.753/0.004,0.829/0.003,0.807/0.007,0.781/0.007,0.794/0.003,0.487/0.009,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,100_20_20_1,32,200,split,,true,,0.753/0.003,0.829/0.002,0.809/0.004,0.777/0.006,0.793/0.003,0.489/0.005,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN,42,1e 2,0.2,50_50_20_100,32,200,split,,,,0.752/0.004,0.828/0.003,0.811/0.007,0.773/0.008,0.791/0.004,0.488/0.008,0.405/0.002,,,,0.492/0.003
Synthetic-K5,DKVMN,13,1e 3,0.2,50_20_20_50,32,200,split,true,,,0.754/0.003,0.829/0.002,0.812/0.004,0.774/0.006,0.793/0.003,0.491/0.005,0.404/0.002,,,,0.49/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_50_20_50,32,200,split,true,,,0.661/0.003,0.706/0.004,0.69/0.005,0.803/0.007,0.742/0.002,0.262/0.006,0.458/0.001,,,,0.604/0.002
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,100_50_20_100,32,200,split,true,,,0.748/0.002,0.821/0.002,0.794/0.006,0.79/0.011,0.792/0.004,0.473/0.006,0.409/0.001,,,,0.502/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_50_20_1,32,200,split,true,true,,0.751/0.003,0.827/0.002,0.793/0.003,0.8/0.004,0.796/0.003,0.477/0.006,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_50_50_1,32,200,split,true,true,,0.752/0.002,0.827/0.002,0.797/0.003,0.794/0.005,0.795/0.003,0.479/0.004,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,50_50_20_100,32,200,split,true,,,0.661/0.006,0.706/0.006,0.692/0.007,0.798/0.009,0.741/0.004,0.263/0.013,0.458/0.002,,,,0.604/0.004
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,100_50_20_100,32,200,split,,,,0.708/0.018,0.776/0.024,0.744/0.024,0.795/0.015,0.768/0.009,0.378/0.047,0.431/0.01,,,,0.547/0.022
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,100_50_20_1,32,200,split,true,true,,0.751/0.003,0.827/0.002,0.796/0.004,0.794/0.004,0.795/0.003,0.479/0.006,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,100_50_50_100,32,200,split,,,,0.753/0.004,0.827/0.003,0.804/0.008,0.784/0.008,0.794/0.004,0.485/0.008,0.405/0.002,,,,0.493/0.003
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,50_50_50_100,32,200,split,true,,,0.749/0.002,0.822/0.002,0.796/0.008,0.789/0.012,0.792/0.003,0.475/0.007,0.409/0.001,,,,0.501/0.003
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,100_20_20_1,32,200,split,true,true,,0.752/0.002,0.827/0.002,0.798/0.004,0.792/0.005,0.795/0.003,0.48/0.005,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,50_50_20_1,32,200,split,,true,,0.751/0.003,0.827/0.002,0.801/0.004,0.785/0.007,0.793/0.003,0.481/0.006,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,50_50_20_50,32,200,split,,,,0.752/0.003,0.828/0.003,0.808/0.008,0.777/0.007,0.792/0.002,0.487/0.008,0.405/0.002,,,,0.492/0.004
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,100_20_50_1,32,200,split,,true,,0.752/0.003,0.827/0.002,0.798/0.004,0.792/0.005,0.795/0.003,0.48/0.005,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,100_20_50_50,32,200,split,true,,,0.748/0.004,0.82/0.002,0.787/0.01,0.802/0.011,0.794/0.002,0.468/0.01,0.41/0.002,,,,0.504/0.004
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_20_20_100,32,200,split,,,,0.752/0.002,0.826/0.002,0.806/0.003,0.779/0.005,0.792/0.003,0.485/0.004,0.406/0.001,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,100_50_20_50,32,200,split,true,,,0.748/0.002,0.82/0.002,0.791/0.008,0.796/0.013,0.793/0.004,0.471/0.006,0.41/0.001,,,,0.504/0.003
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,100_20_50_100,32,200,split,,,,0.752/0.003,0.827/0.003,0.808/0.002,0.775/0.007,0.791/0.004,0.485/0.005,0.406/0.002,,,,0.493/0.004
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,100_20_50_1,32,200,split,true,true,,0.752/0.003,0.827/0.002,0.797/0.005,0.794/0.004,0.795/0.003,0.48/0.006,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,100_50_20_1,32,200,split,,true,,0.752/0.003,0.828/0.002,0.8/0.004,0.789/0.005,0.794/0.003,0.481/0.006,0.406/0.002,,,,0.493/0.003
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,50_20_20_100,32,200,split,,,,0.741/0.009,0.813/0.007,0.79/0.011,0.782/0.007,0.786/0.008,0.459/0.018,0.413/0.004,,,,0.509/0.008
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,50_50_50_1,32,200,split,true,true,,0.751/0.003,0.827/0.002,0.798/0.006,0.792/0.008,0.795/0.003,0.48/0.007,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,50_20_20_100,32,200,split,,,,0.753/0.002,0.828/0.002,0.809/0.004,0.776/0.011,0.792/0.004,0.488/0.005,0.405/0.002,,,,0.492/0.004
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,100_20_50_100,32,200,split,,,,0.674/0.012,0.727/0.015,0.704/0.015,0.801/0.013,0.749/0.008,0.294/0.027,0.451/0.006,,,,0.588/0.012
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,100_20_20_1,32,200,split,true,true,,0.751/0.003,0.827/0.002,0.796/0.004,0.794/0.004,0.795/0.003,0.479/0.006,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,50_20_50_1,32,200,split,true,true,,0.751/0.002,0.827/0.002,0.796/0.004,0.795/0.006,0.795/0.003,0.479/0.005,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,50_20_50_1,32,200,split,true,true,,0.752/0.003,0.827/0.002,0.798/0.006,0.793/0.004,0.795/0.003,0.481/0.007,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_20_20_100,32,200,split,true,,,0.66/0.003,0.705/0.004,0.689/0.006,0.804/0.01,0.742/0.003,0.259/0.007,0.458/0.001,,,,0.605/0.002
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_50_20_1,32,200,split,,true,,0.752/0.003,0.828/0.002,0.801/0.004,0.788/0.005,0.795/0.003,0.483/0.005,0.405/0.002,,,,0.493/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_50_20_50,32,200,split,,,,0.753/0.003,0.828/0.003,0.81/0.004,0.775/0.004,0.792/0.004,0.489/0.007,0.405/0.002,,,,0.491/0.004
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,100_20_50_50,32,200,split,,,,0.671/0.013,0.722/0.019,0.7/0.014,0.805/0.004,0.748/0.008,0.286/0.033,0.452/0.006,,,,0.592/0.014
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_20_50_50,32,200,split,,,,0.749/0.008,0.823/0.007,0.802/0.011,0.78/0.005,0.791/0.006,0.478/0.017,0.408/0.005,,,,0.498/0.009
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,50_50_50_50,32,200,split,,,,0.753/0.003,0.829/0.003,0.812/0.003,0.773/0.007,0.792/0.004,0.49/0.006,0.405/0.002,,,,0.491/0.003
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,100_50_50_50,32,200,split,true,,,0.748/0.004,0.82/0.002,0.787/0.01,0.802/0.011,0.794/0.002,0.468/0.01,0.41/0.002,,,,0.504/0.004
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_20_50_1,32,200,split,true,true,,0.752/0.002,0.827/0.002,0.797/0.003,0.794/0.005,0.795/0.003,0.479/0.004,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,100_20_50_1,32,200,split,true,true,,0.751/0.002,0.827/0.002,0.795/0.003,0.797/0.004,0.796/0.002,0.478/0.005,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,100_20_50_100,32,200,split,true,,,0.658/0.003,0.7/0.005,0.686/0.003,0.806/0.005,0.741/0.003,0.253/0.007,0.459/0.001,,,,0.608/0.002
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,50_20_50_100,32,200,split,true,,,0.677/0.008,0.736/0.01,0.707/0.01,0.801/0.01,0.751/0.006,0.302/0.017,0.448/0.004,,,,0.582/0.008
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,50_50_50_1,32,200,split,true,true,,0.752/0.003,0.827/0.002,0.798/0.006,0.793/0.004,0.795/0.003,0.481/0.007,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_20_50_1,32,200,split,,true,,0.752/0.002,0.827/0.002,0.798/0.003,0.793/0.005,0.795/0.003,0.481/0.005,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,100_20_50_1,32,200,split,,true,,0.752/0.002,0.827/0.002,0.796/0.003,0.794/0.004,0.795/0.003,0.479/0.005,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,100_20_20_1,32,200,split,,true,,0.751/0.003,0.827/0.002,0.797/0.004,0.793/0.005,0.795/0.003,0.479/0.006,0.406/0.001,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,100_20_50_100,32,200,split,,,,0.689/0.007,0.748/0.008,0.721/0.01,0.797/0.004,0.757/0.005,0.332/0.016,0.443/0.004,,,,0.573/0.007
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,100_50_50_1,32,200,split,,true,,0.751/0.003,0.827/0.002,0.798/0.003,0.791/0.004,0.795/0.003,0.48/0.005,0.406/0.001,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,100_20_50_50,32,200,split,,,,0.672/0.01,0.724/0.014,0.702/0.013,0.799/0.01,0.747/0.007,0.289/0.024,0.452/0.005,,,,0.591/0.011
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,50_20_50_1,32,200,split,,true,,0.751/0.003,0.827/0.002,0.8/0.004,0.789/0.005,0.794/0.003,0.481/0.006,0.406/0.002,,,,0.494/0.003
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,100_50_50_50,32,200,split,,,,0.752/0.003,0.827/0.003,0.81/0.001,0.775/0.008,0.792/0.004,0.487/0.005,0.406/0.002,,,,0.493/0.004
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,100_20_20_50,32,200,split,true,,,0.657/0.003,0.699/0.005,0.687/0.004,0.801/0.008,0.739/0.004,0.252/0.008,0.46/0.001,,,,0.608/0.002
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,100_50_20_100,32,200,split,true,,,0.657/0.003,0.7/0.005,0.685/0.003,0.805/0.007,0.74/0.003,0.251/0.007,0.46/0.001,,,,0.608/0.002
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,100_20_20_50,32,200,split,,,,0.665/0.006,0.712/0.009,0.693/0.006,0.805/0.004,0.745/0.003,0.271/0.014,0.456/0.003,,,,0.6/0.006
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,50_50_50_50,32,200,split,true,,,0.748/0.004,0.82/0.002,0.787/0.01,0.802/0.011,0.794/0.003,0.468/0.01,0.41/0.002,,,,0.504/0.004
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,50_20_20_1,32,200,split,,true,,0.752/0.002,0.828/0.002,0.8/0.004,0.79/0.005,0.795/0.003,0.481/0.005,0.406/0.002,,,,0.493/0.003
Synthetic-K5,DKVMN-Paper,42,1e 3,0.2,50_20_20_1,32,200,split,,true,,0.752/0.003,0.828/0.002,0.799/0.004,0.79/0.005,0.795/0.003,0.481/0.005,0.406/0.002,,,,0.493/0.003
Synthetic-K5,DKVMN-Paper,42,1e 2,0.2,50_20_20_50,32,200,split,true,,,0.747/0.004,0.821/0.002,0.786/0.01,0.803/0.01,0.794/0.002,0.467/0.01,0.41/0.002,,,,0.504/0.003
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,100_50_50_50,32,200,split,true,,,0.659/0.004,0.704/0.005,0.689/0.006,0.802/0.009,0.741/0.004,0.258/0.009,0.458/0.002,,,,0.605/0.004
Synthetic-K5,DKVMN-Paper,13,1e 3,0.2,100_20_20_100,32,200,split,,,,0.659/0.003,0.704/0.003,0.69/0.005,0.797/0.009,0.74/0.003,0.259/0.007,0.458/0.001,,,,0.605/0.002
Synthetic-K5,DKVMN-Paper,13,1e 2,0.2,100_50_20_1,32,200,split,,true,,0.751/0.003,0.827/0.002,0.798/0.004,0.79/0.006,0.794/0.003,0.479/0.005,0.406/0.002,,,,0.494/0.003
